Ticker,ClosingPrice,OpeningPrice,PriceChange,PercentChange,HourOfLastTrade,Suspicious
DQTM,3,50,47,-94,11,NO
XMSH,6,65,59,-90.76923077,16,NO
KV5X,19,39,20,-51.28205128,17,NO
S0PH,8,9,1,-11.11111111,9,NO
AO1H,1,8,7,-87.5,10,NO
VLDE,6,0,-6,Infinity,17,NO
LOL4,14,47,33,-70.21276596,10,NO
DBZG,10,14,4,-28.57142857,16,NO
L3AP,3,46,43,-93.47826087,16,NO
UBJP,2,59,57,-96.61016949,9,NO
XMSH,7,65,58,-89.23076923,13,NO
1ZNS,1,24,23,-95.83333333,16,NO
WSZR,13,27,14,-51.85185185,16,NO
AO1H,2,8,6,-75,10,NO
GSWR,1,10,9,-90,16,NO
H3XQ,8,48,40,-83.33333333,12,NO
XMSH,7,65,58,-89.23076923,9,NO
MFHL,3,91,88,-96.7032967,10,NO
LOL4,17,47,30,-63.82978723,13,NO
EE0S,0,72,72,-100,17,NO
W1A3,3,70,67,-95.71428571,17,NO
1PZ2,9,25,16,-64,12,NO
LJU5,16,11,-5,45.45454545,16,NO
3I10,4,55,51,-92.72727273,16,NO
DBWM,1,14,13,-92.85714286,16,NO
NRRO,1,61,60,-98.36065574,13,NO
LZCW,14,92,78,-84.7826087,16,NO
G3XP,0,52,52,-100,12,NO
DH5J,9,24,15,-62.5,13,NO
VZXG,5,3,-2,66.66666667,11,NO
WTKH,1,99,98,-98.98989899,12,NO
B5YG,3,0,-3,Infinity,14,NO
Y0LZ,3,22,19,-86.36363636,16,NO
FFSE,15,56,41,-73.21428571,12,NO
JWUI,28,3,-25,833.3333333,12,NO
JEKQ,10,0,-10,Infinity,17,NO
BEHY,3,98,95,-96.93877551,11,NO
R4NX,24,30,6,-20,16,NO
UYP5,0,2,2,-100,14,NO
SWDN,17,7,-10,142.8571429,13,NO
C42A,16,96,80,-83.33333333,12,NO
MFHL,7,91,84,-92.30769231,13,NO
JWUI,24,3,-21,700,13,NO
YCRV,13,70,57,-81.42857143,14,NO
BF0G,22,70,48,-68.57142857,13,NO
DQTM,0,50,50,-100,11,NO
MFHL,9,91,82,-90.10989011,9,NO
3I10,8,55,47,-85.45454545,11,NO
3PMW,0,73,73,-100,16,NO
NRRO,0,61,61,-100,11,NO
XX45,0,4,4,-100,15,NO
GARC,0,46,46,-100,10,NO
3HLN,22,15,-7,46.66666667,14,NO
UNU4,0,18,18,-100,17,NO
L3AP,3,46,43,-93.47826087,14,NO
ALNY,3,91,88,-96.7032967,17,NO
UUYC,0,11,11,-100,15,NO
XUDH,38,14,-24,171.4285714,9,NO
UUYC,0,11,11,-100,17,NO
2T0Y,14,11,-3,27.27272727,9,NO
VSJV,0,84,84,-100,9,NO
LJU5,19,11,-8,72.72727273,13,NO
Q3DH,0,92,92,-100,13,NO
CIAW,20,92,72,-78.26086957,12,NO
J1IP,16,68,52,-76.47058824,15,NO
Q3DH,1,92,91,-98.91304348,16,NO
YCRV,17,70,53,-75.71428571,10,NO
2TRU,0,101,101,-100,17,NO
XX45,3,4,1,-25,11,NO
XCCN,1,14,13,-92.85714286,10,NO
11H1,14,94,80,-85.10638298,14,NO
3PMW,0,73,73,-100,17,NO
UYP5,0,2,2,-100,14,NO
V20F,21,53,32,-60.37735849,12,NO
GSWR,1,10,9,-90,11,NO
WK0Z,6,42,36,-85.71428571,9,NO
SUR1,1,27,26,-96.2962963,11,NO
B5YG,6,0,-6,Infinity,16,NO
ZUZ3,0,55,55,-100,15,NO
AXTV,4,6,2,-33.33333333,14,NO
H3XQ,5,48,43,-89.58333333,16,NO
Y0LZ,6,22,16,-72.72727273,11,NO
3IP1,7,5,-2,40,10,NO
OKIB,2,59,57,-96.61016949,17,NO
AXTV,8,6,-2,33.33333333,15,NO
S0PH,11,9,-2,22.22222222,17,NO
AO1H,7,8,1,-12.5,13,NO
0F2E,13,93,80,-86.02150538,14,NO
G3XP,0,52,52,-100,9,NO
XMSH,11,65,54,-83.07692308,13,NO
WSZR,8,27,19,-70.37037037,16,NO
G3XP,3,52,49,-94.23076923,9,NO
ANNV,0,93,93,-100,16,NO
DBLL,2,98,96,-97.95918367,16,NO
XX45,2,4,2,-50,17,NO
FFSE,19,56,37,-66.07142857,10,NO
0KO1,14,11,-3,27.27272727,12,NO
JQTM,0,60,60,-100,11,NO
DBLL,0,98,98,-100,15,NO
5T3E,0,34,34,-100,9,NO
YVGA,0,73,73,-100,12,NO
UH1P,0,58,58,-100,9,NO
EE0S,1,72,71,-98.61111111,14,NO
SUR1,3,27,24,-88.88888889,13,NO
VZXG,9,3,-6,200,14,NO
HXA2,11,11,0,0,15,NO
H3XQ,5,48,43,-89.58333333,12,NO
DBLL,2,98,96,-97.95918367,15,NO
OHBR,3,77,74,-96.1038961,10,NO
1PZ2,8,25,17,-68,16,NO
5LCH,9,92,83,-90.2173913,15,NO
XUDH,34,14,-20,142.8571429,11,YES
UXWV,0,74,74,-100,16,NO
JM3Q,2,85,83,-97.64705882,10,NO
REZR,7,69,62,-89.85507246,15,NO
SWDN,16,7,-9,128.5714286,13,NO
FFSE,14,56,42,-75,10,NO
2TRU,0,101,101,-100,15,NO
21Y5,4,4,0,0,10,NO
0U0B,37,54,17,-31.48148148,10,NO
4U0Z,0,51,51,-100,17,NO
AHDH,11,7,-4,57.14285714,9,NO
3IP1,2,5,3,-60,14,NO
DBZG,14,14,0,0,10,NO
3HLN,23,15,-8,53.33333333,11,NO
2T0Y,17,11,-6,54.54545455,10,NO
ALNY,0,91,91,-100,14,NO
C42A,20,96,76,-79.16666667,17,NO
21FQ,3,42,39,-92.85714286,16,NO
DH5J,9,24,15,-62.5,12,NO
SKGG,1,34,33,-97.05882353,15,NO
Y0LZ,10,22,12,-54.54545455,11,NO
K2KI,3,12,9,-75,16,NO
2TRU,0,101,101,-100,10,NO
21Y5,0,4,4,-100,12,NO
YCRV,14,70,56,-80,15,NO
EE0S,0,72,72,-100,15,NO
HKPE,4,0,-4,Infinity,17,NO
L3AP,0,46,46,-100,17,NO
GHRC,0,82,82,-100,14,NO
2TRU,0,101,101,-100,14,NO
GZUU,4,45,41,-91.11111111,9,NO
M5BI,5,14,9,-64.28571429,15,NO
ALNY,3,91,88,-96.7032967,17,NO
DQTM,2,50,48,-96,12,NO
BRC2,4,18,14,-77.77777778,15,NO
UYP5,0,2,2,-100,11,NO
XIQY,0,67,67,-100,9,NO
FX4F,21,56,35,-62.5,11,NO
FFAU,9,7,-2,28.57142857,14,NO
OHBR,3,77,74,-96.1038961,12,NO
GARC,0,46,46,-100,13,NO
REZR,10,69,59,-85.50724638,10,NO
W1A3,0,70,70,-100,11,NO
DBZG,12,14,2,-14.28571429,14,NO
DBLL,1,98,97,-98.97959184,17,NO
EE0S,4,72,68,-94.44444444,17,NO
XCCN,0,14,14,-100,9,NO
VZXG,7,3,-4,133.3333333,10,NO
KV5X,16,39,23,-58.97435897,10,NO
4U0Z,0,51,51,-100,10,NO
NRRO,0,61,61,-100,15,NO
VLDE,3,0,-3,Infinity,17,NO
FFSE,17,56,39,-69.64285714,14,NO
11H1,13,94,81,-86.17021277,13,NO
XIHC,3,71,68,-95.77464789,16,NO
UZBV,0,4,4,-100,15,NO
HKPE,2,0,-2,Infinity,10,NO
3HLN,18,15,-3,20,14,NO
1ROG,14,80,66,-82.5,16,NO
1PZ2,9,25,16,-64,15,NO
C42A,23,96,73,-76.04166667,12,NO
UNU4,0,18,18,-100,16,NO
HXA2,10,11,1,-9.090909091,12,NO
QXY5,33,27,-6,22.22222222,9,YES
0AAH,5,49,44,-89.79591837,9,NO
5LCH,7,92,85,-92.39130435,14,NO
HIRY,0,19,19,-100,13,NO
UUYC,4,11,7,-63.63636364,15,NO
AO1H,5,8,3,-37.5,9,NO
BF0G,18,70,52,-74.28571429,10,NO
G3XP,7,52,45,-86.53846154,10,NO
3HLN,20,15,-5,33.33333333,10,NO
3PMW,0,73,73,-100,17,NO
UBJP,0,59,59,-100,17,NO
LZCW,13,92,79,-85.86956522,15,NO
0AAH,0,49,49,-100,16,NO
3G3Y,7,0,-7,Infinity,9,NO
HXA2,9,11,2,-18.18181818,13,NO
UXWV,0,74,74,-100,11,NO
JQTM,0,60,60,-100,12,NO
JWUI,25,3,-22,733.3333333,9,NO
DBLL,1,98,97,-98.97959184,12,NO
CU14,10,26,16,-61.53846154,9,NO
WK0Z,8,42,34,-80.95238095,11,NO
DQTM,0,50,50,-100,15,NO
AHDH,6,7,1,-14.28571429,14,NO
R4NX,26,30,4,-13.33333333,15,NO
AO1H,2,8,6,-75,14,NO
W1A3,0,70,70,-100,17,NO
XIQY,0,67,67,-100,11,NO
UH1P,0,58,58,-100,12,NO
DBLL,1,98,97,-98.97959184,13,NO
V20F,22,53,31,-58.49056604,17,NO
WTKH,1,99,98,-98.98989899,9,NO
21FQ,0,42,42,-100,17,NO
G3XP,7,52,45,-86.53846154,16,NO
0KO1,18,11,-7,63.63636364,13,NO
VZXG,6,3,-3,100,14,NO
1ZNS,4,24,20,-83.33333333,15,NO
XUDH,37,14,-23,164.2857143,14,NO
CU14,8,26,18,-69.23076923,16,NO
2T0Y,14,11,-3,27.27272727,11,NO
5T3E,4,34,30,-88.23529412,17,NO
LOL4,14,47,33,-70.21276596,15,NO
WTKH,3,99,96,-96.96969697,9,NO
ANNV,3,93,90,-96.77419355,15,NO
DBZG,11,14,3,-21.42857143,14,NO
BW5P,0,59,59,-100,12,NO
FFAU,13,7,-6,85.71428571,10,NO
UH1P,3,58,55,-94.82758621,16,NO
CIAW,21,92,71,-77.17391304,10,NO
BRC2,6,18,12,-66.66666667,12,NO
3I10,8,55,47,-85.45454545,9,NO
DQTM,3,50,47,-94,15,NO
HXA2,4,11,7,-63.63636364,10,NO
EE0S,0,72,72,-100,14,NO
DBWM,0,14,14,-100,12,NO
WSZR,12,27,15,-55.55555556,11,NO
UZBV,0,4,4,-100,13,NO
MFHL,4,91,87,-95.6043956,14,NO
ZUZ3,0,55,55,-100,9,NO
JEKQ,9,0,-9,Infinity,15,NO
BEHY,0,98,98,-100,9,NO
K2KI,2,12,10,-83.33333333,16,NO
OHBR,7,77,70,-90.90909091,14,NO
B5YG,4,0,-4,Infinity,17,NO
21FQ,0,42,42,-100,9,NO
V20F,25,53,28,-52.83018868,12,NO
WK0Z,11,42,31,-73.80952381,13,NO
LJU5,17,11,-6,54.54545455,12,NO
J1IP,11,68,57,-83.82352941,17,NO
EE0S,1,72,71,-98.61111111,13,NO
UYP5,0,2,2,-100,9,NO
L3AP,2,46,44,-95.65217391,12,NO
Y0LZ,5,22,17,-77.27272727,15,NO
2TRU,0,101,101,-100,13,NO
GSWR,0,10,10,-100,11,NO
C42A,25,96,71,-73.95833333,15,NO
UUYC,5,11,6,-54.54545455,15,NO
S0PH,15,9,-6,66.66666667,16,NO
3PMW,0,73,73,-100,14,NO
ALNY,4,91,87,-95.6043956,10,NO
Q3DH,0,92,92,-100,10,NO
3PMW,2,73,71,-97.26027397,12,NO
3IP1,5,5,0,0,17,NO
WTKH,0,99,99,-100,9,NO
0F2E,17,93,76,-81.72043011,12,NO
K2KI,0,12,12,-100,12,NO
1PZ2,9,25,16,-64,10,NO
XX45,4,4,0,0,12,NO
EE0S,1,72,71,-98.61111111,10,NO
GSWR,0,10,10,-100,17,NO
LOL4,16,47,31,-65.95744681,17,NO
VSJV,0,84,84,-100,15,NO
OKIB,0,59,59,-100,9,NO
J1IP,9,68,59,-86.76470588,12,NO
J1IP,10,68,58,-85.29411765,17,NO
SWDN,16,7,-9,128.5714286,17,NO
FX4F,25,56,31,-55.35714286,17,NO
AHDH,5,7,2,-28.57142857,13,NO
H3XQ,1,48,47,-97.91666667,9,NO
B5YG,2,0,-2,Infinity,11,NO
AO1H,5,8,3,-37.5,14,NO
GSWR,0,10,10,-100,11,NO
BF0G,21,70,49,-70,17,NO
AHDH,3,7,4,-57.14285714,12,NO
REZR,9,69,60,-86.95652174,11,NO
11H1,12,94,82,-87.23404255,14,NO
5T3E,1,34,33,-97.05882353,14,NO
SKGG,0,34,34,-100,14,NO
SKGG,0,34,34,-100,14,NO
XMSH,15,65,50,-76.92307692,17,NO
YVGA,0,73,73,-100,10,NO
XX45,8,4,-4,100,17,NO
DBLL,0,98,98,-100,11,NO
OKIB,3,59,56,-94.91525424,16,NO
ZUZ3,0,55,55,-100,13,NO
AXTV,12,6,-6,100,11,NO
JM3Q,6,85,79,-92.94117647,12,NO
FFSE,19,56,37,-66.07142857,13,NO
BRC2,9,18,9,-50,14,NO
XMSH,14,65,51,-78.46153846,16,NO
5LCH,6,92,86,-93.47826087,17,NO
XMSH,18,65,47,-72.30769231,13,NO
M5BI,9,14,5,-35.71428571,9,NO
SUR1,2,27,25,-92.59259259,15,NO
UYP5,4,2,-2,100,16,NO
DH5J,13,24,11,-45.83333333,9,NO
UZBV,3,4,1,-25,11,NO
XCCN,0,14,14,-100,14,NO
XIHC,6,71,65,-91.54929577,14,NO
JQTM,2,60,58,-96.66666667,14,NO
1ROG,17,80,63,-78.75,13,NO
BW5P,1,59,58,-98.30508475,13,NO
3I10,8,55,47,-85.45454545,12,NO
GZUU,8,45,37,-82.22222222,16,NO
SKGG,2,34,32,-94.11764706,14,NO
JEKQ,4,0,-4,Infinity,15,NO
UXWV,2,74,72,-97.2972973,12,NO
L3AP,0,46,46,-100,13,NO
4U0Z,0,51,51,-100,15,NO
KV5X,12,39,27,-69.23076923,11,NO
CU14,12,26,14,-53.84615385,17,NO
0KO1,14,11,-3,27.27272727,10,NO
0U0B,35,54,19,-35.18518519,12,NO
CU14,16,26,10,-38.46153846,17,NO
UNU4,4,18,14,-77.77777778,16,NO
VLDE,0,0,0,NaN,16,NO
HIRY,1,19,18,-94.73684211,11,NO
GSWR,4,10,6,-60,11,NO
KV5X,13,39,26,-66.66666667,17,NO
VSJV,1,84,83,-98.80952381,17,NO
LJU5,15,11,-4,36.36363636,10,NO
M5BI,4,14,10,-71.42857143,17,NO
AHDH,3,7,4,-57.14285714,12,NO
GARC,3,46,43,-93.47826087,17,NO
NRRO,4,61,57,-93.44262295,17,NO
NRRO,5,61,56,-91.80327869,15,NO
DQTM,7,50,43,-86,10,NO
0F2E,17,93,76,-81.72043011,14,NO
GHRC,0,82,82,-100,11,NO
DBZG,8,14,6,-42.85714286,16,NO
EE0S,0,72,72,-100,9,NO
0F2E,15,93,78,-83.87096774,9,NO
SUR1,0,27,27,-100,13,NO
HKPE,3,0,-3,Infinity,14,NO
2TRU,0,101,101,-100,17,NO
21Y5,0,4,4,-100,16,NO
UBJP,0,59,59,-100,17,NO
WSZR,11,27,16,-59.25925926,15,NO
NRRO,5,61,56,-91.80327869,15,NO
GHRC,2,82,80,-97.56097561,9,NO
G3XP,9,52,43,-82.69230769,14,NO
GHRC,0,82,82,-100,9,NO
VZXG,7,3,-4,133.3333333,16,NO
KV5X,9,39,30,-76.92307692,14,NO
H3XQ,0,48,48,-100,16,NO
LZCW,10,92,82,-89.13043478,11,NO
J1IP,11,68,57,-83.82352941,17,NO
VZXG,9,3,-6,200,14,NO
0U0B,40,54,14,-25.92592593,16,YES
QXY5,30,27,-3,11.11111111,11,NO
FFSE,22,56,34,-60.71428571,12,NO
VZXG,10,3,-7,233.3333333,13,NO
YCRV,14,70,56,-80,14,NO
K2KI,0,12,12,-100,11,NO
BF0G,19,70,51,-72.85714286,17,NO
FFAU,11,7,-4,57.14285714,15,NO
C42A,26,96,70,-72.91666667,10,NO
3HLN,20,15,-5,33.33333333,12,NO
3I10,12,55,43,-78.18181818,16,NO
V20F,21,53,32,-60.37735849,11,NO
XX45,5,4,-1,25,16,NO
11H1,8,94,86,-91.4893617,14,NO
W1A3,1,70,69,-98.57142857,16,NO
L3AP,3,46,43,-93.47826087,16,NO
BRC2,6,18,12,-66.66666667,9,NO
XIHC,10,71,61,-85.91549296,10,NO
KV5X,17,39,22,-56.41025641,17,NO
UH1P,7,58,51,-87.93103448,11,NO
XIQY,3,67,64,-95.52238806,9,NO
1PZ2,13,25,12,-48,9,NO
ZUZ3,0,55,55,-100,13,NO
GHRC,5,82,77,-93.90243902,12,NO
HIRY,2,19,17,-89.47368421,17,NO
0AAH,0,49,49,-100,10,NO
DBLL,4,98,94,-95.91836735,12,NO
BF0G,16,70,54,-77.14285714,10,NO
JWUI,29,3,-26,866.6666667,13,NO
SWDN,13,7,-6,85.71428571,17,NO
S0PH,14,9,-5,55.55555556,14,NO
3IP1,9,5,-4,80,15,NO
BEHY,2,98,96,-97.95918367,9,NO
1ZNS,7,24,17,-70.83333333,16,NO
DQTM,5,50,45,-90,12,NO
DBZG,4,14,10,-71.42857143,17,NO
BEHY,0,98,98,-100,12,NO
OKIB,1,59,58,-98.30508475,9,NO
ANNV,0,93,93,-100,11,NO
FFSE,22,56,34,-60.71428571,11,NO
OKIB,0,59,59,-100,13,NO
XUDH,37,14,-23,164.2857143,9,NO
ZUZ3,1,55,54,-98.18181818,15,NO
R4NX,23,30,7,-23.33333333,11,NO
AXTV,14,6,-8,133.3333333,9,NO
VLDE,0,0,0,NaN,17,NO
AO1H,5,8,3,-37.5,10,NO
UUYC,8,11,3,-27.27272727,10,NO
KV5X,14,39,25,-64.1025641,16,NO
BF0G,12,70,58,-82.85714286,16,NO
QXY5,28,27,-1,3.703703704,12,NO
3G3Y,3,0,-3,Infinity,13,NO
YVGA,0,73,73,-100,9,NO
QXY5,28,27,-1,3.703703704,12,NO
OKIB,2,59,57,-96.61016949,16,NO
XUDH,39,14,-25,178.5714286,16,NO
DBWM,2,14,12,-85.71428571,17,NO
CIAW,21,92,71,-77.17391304,17,NO
S0PH,18,9,-9,100,11,NO
AHDH,0,7,7,-100,9,NO
XIQY,0,67,67,-100,11,NO
OHBR,7,77,70,-90.90909091,14,NO
0KO1,15,11,-4,36.36363636,14,NO
Q3DH,3,92,89,-96.73913043,16,NO
ALNY,0,91,91,-100,9,NO
OHBR,8,77,69,-89.61038961,9,NO
XIQY,0,67,67,-100,17,NO
SKGG,4,34,30,-88.23529412,15,NO
VSJV,4,84,80,-95.23809524,9,NO
BF0G,7,70,63,-90,11,NO
ANNV,0,93,93,-100,10,NO
11H1,10,94,84,-89.36170213,12,NO
MFHL,4,91,87,-95.6043956,9,NO
2TRU,0,101,101,-100,9,NO
H3XQ,0,48,48,-100,17,NO
FFAU,8,7,-1,14.28571429,15,NO
21FQ,0,42,42,-100,12,NO
EE0S,0,72,72,-100,17,NO
WTKH,3,99,96,-96.96969697,14,NO
HXA2,5,11,6,-54.54545455,10,NO
QXY5,23,27,4,-14.81481481,17,NO
AXTV,14,6,-8,133.3333333,13,NO
EE0S,1,72,71,-98.61111111,10,NO
UBJP,0,59,59,-100,9,NO
AHDH,0,7,7,-100,14,NO
JEKQ,0,0,0,NaN,17,NO
JQTM,0,60,60,-100,13,NO
C42A,27,96,69,-71.875,11,NO
21Y5,0,4,4,-100,10,NO
1PZ2,10,25,15,-60,11,NO
OKIB,1,59,58,-98.30508475,14,NO
FX4F,28,56,28,-50,16,NO
WK0Z,8,42,34,-80.95238095,15,NO
SUR1,0,27,27,-100,12,NO
SKGG,5,34,29,-85.29411765,17,NO
YCRV,11,70,59,-84.28571429,17,NO
0KO1,18,11,-7,63.63636364,12,NO
2T0Y,14,11,-3,27.27272727,9,NO
QXY5,23,27,4,-14.81481481,10,NO
W1A3,0,70,70,-100,10,NO
UH1P,8,58,50,-86.20689655,13,NO
Y0LZ,3,22,19,-86.36363636,16,NO
3G3Y,6,0,-6,Infinity,14,NO
GSWR,5,10,5,-50,17,NO
GARC,3,46,43,-93.47826087,16,NO
Q3DH,8,92,84,-91.30434783,17,NO
B5YG,2,0,-2,Infinity,17,NO
LOL4,14,47,33,-70.21276596,16,NO
ZUZ3,0,55,55,-100,16,NO
Q3DH,4,92,88,-95.65217391,10,NO
YVGA,1,73,72,-98.63013699,13,NO
J1IP,10,68,58,-85.29411765,9,NO
3PMW,0,73,73,-100,12,NO
W1A3,0,70,70,-100,16,NO
HXA2,8,11,3,-27.27272727,10,NO
YVGA,5,73,68,-93.15068493,11,NO
DH5J,9,24,15,-62.5,16,NO
AHDH,4,7,3,-42.85714286,17,NO
0KO1,20,11,-9,81.81818182,12,NO
4U0Z,0,51,51,-100,14,NO
OHBR,6,77,71,-92.20779221,11,NO
LJU5,16,11,-5,45.45454545,11,NO
W1A3,1,70,69,-98.57142857,15,NO
GSWR,9,10,1,-10,15,NO
0U0B,30,54,24,-44.44444444,14,NO
Y0LZ,3,22,19,-86.36363636,9,NO
5LCH,8,92,84,-91.30434783,17,NO
5T3E,1,34,33,-97.05882353,9,NO
BRC2,9,18,9,-50,11,NO
WSZR,15,27,12,-44.44444444,16,NO
L3AP,5,46,41,-89.13043478,9,NO
REZR,9,69,60,-86.95652174,16,NO
FX4F,28,56,28,-50,16,NO
XIQY,0,67,67,-100,13,NO
L3AP,9,46,37,-80.43478261,16,NO
XMSH,14,65,51,-78.46153846,11,NO
1ZNS,2,24,22,-91.66666667,9,NO
L3AP,8,46,38,-82.60869565,9,NO
EE0S,5,72,67,-93.05555556,14,NO
BW5P,0,59,59,-100,16,NO
UUYC,5,11,6,-54.54545455,15,NO
XCCN,0,14,14,-100,9,NO
XUDH,42,14,-28,200,12,NO
UYP5,2,2,0,0,10,NO
H3XQ,2,48,46,-95.83333333,10,NO
VSJV,7,84,77,-91.66666667,13,NO
C42A,23,96,73,-76.04166667,13,NO
XUDH,38,14,-24,171.4285714,16,NO
GZUU,3,45,42,-93.33333333,10,NO
UUYC,2,11,9,-81.81818182,10,NO
DH5J,7,24,17,-70.83333333,17,NO
KV5X,13,39,26,-66.66666667,12,NO
HKPE,2,0,-2,Infinity,14,NO
UNU4,1,18,17,-94.44444444,14,NO
CU14,16,26,10,-38.46153846,11,NO
S0PH,16,9,-7,77.77777778,11,NO
BEHY,0,98,98,-100,12,NO
LZCW,10,92,82,-89.13043478,9,NO
AXTV,19,6,-13,216.6666667,9,NO
K2KI,2,12,10,-83.33333333,16,NO
UZBV,3,4,1,-25,10,NO
M5BI,0,14,14,-100,17,NO
AXTV,16,6,-10,166.6666667,10,NO
JM3Q,4,85,81,-95.29411765,16,NO
1ROG,12,80,68,-85,14,NO
YCRV,12,70,58,-82.85714286,9,NO
LZCW,14,92,78,-84.7826087,12,NO
UXWV,1,74,73,-98.64864865,16,NO
WK0Z,4,42,38,-90.47619048,16,NO
K2KI,4,12,8,-66.66666667,11,NO
FX4F,24,56,32,-57.14285714,11,NO
GHRC,2,82,80,-97.56097561,9,NO
UXWV,0,74,74,-100,12,NO
0F2E,20,93,73,-78.49462366,17,NO
3I10,15,55,40,-72.72727273,12,NO
FX4F,23,56,33,-58.92857143,14,NO
1ZNS,1,24,23,-95.83333333,17,NO
AHDH,4,7,3,-42.85714286,16,NO
3I10,14,55,41,-74.54545455,12,NO
H3XQ,5,48,43,-89.58333333,12,NO
JM3Q,6,85,79,-92.94117647,16,NO
BEHY,1,98,97,-98.97959184,15,NO
XIHC,8,71,63,-88.73239437,10,NO
G3XP,6,52,46,-88.46153846,17,NO
HIRY,3,19,16,-84.21052632,14,NO
2TRU,3,101,98,-97.02970297,10,NO
UH1P,10,58,48,-82.75862069,12,NO
4U0Z,2,51,49,-96.07843137,10,NO
BF0G,9,70,61,-87.14285714,16,NO
NRRO,7,61,54,-88.52459016,13,NO
DBLL,7,98,91,-92.85714286,12,NO
AHDH,6,7,1,-14.28571429,11,NO
GARC,3,46,43,-93.47826087,17,NO
DQTM,8,50,42,-84,15,NO
NRRO,3,61,58,-95.08196721,12,NO
21Y5,0,4,4,-100,12,NO
BF0G,4,70,66,-94.28571429,11,NO
VSJV,10,84,74,-88.0952381,10,NO
ALNY,4,91,87,-95.6043956,9,NO
HXA2,7,11,4,-36.36363636,10,NO
WK0Z,2,42,40,-95.23809524,13,NO
MFHL,0,91,91,-100,12,NO
DBLL,7,98,91,-92.85714286,17,NO
H3XQ,7,48,41,-85.41666667,14,NO
VZXG,10,3,-7,233.3333333,12,NO
JM3Q,4,85,81,-95.29411765,11,NO
FFAU,3,7,4,-57.14285714,10,NO
W1A3,0,70,70,-100,16,NO
UNU4,0,18,18,-100,13,NO
2T0Y,14,11,-3,27.27272727,16,NO
JM3Q,5,85,80,-94.11764706,11,NO
ZUZ3,6,55,49,-89.09090909,11,NO
DBZG,4,14,10,-71.42857143,9,NO
21FQ,0,42,42,-100,10,NO
JWUI,32,3,-29,966.6666667,14,NO
XX45,0,4,4,-100,15,NO
0AAH,1,49,48,-97.95918367,14,NO
LJU5,14,11,-3,27.27272727,11,NO
XCCN,1,14,13,-92.85714286,16,NO
Q3DH,5,92,87,-94.56521739,13,NO
3HLN,16,15,-1,6.666666667,11,NO
J1IP,11,68,57,-83.82352941,16,NO
V20F,22,53,31,-58.49056604,11,NO
AO1H,7,8,1,-12.5,15,NO
FFSE,25,56,31,-55.35714286,13,NO
UYP5,0,2,2,-100,16,NO
ZUZ3,2,55,53,-96.36363636,15,NO
3I10,15,55,40,-72.72727273,12,NO
XUDH,33,14,-19,135.7142857,13,NO
SWDN,11,7,-4,57.14285714,11,NO
JEKQ,4,0,-4,Infinity,9,NO
2T0Y,17,11,-6,54.54545455,17,NO
4U0Z,2,51,49,-96.07843137,13,NO
JM3Q,7,85,78,-91.76470588,16,NO
3IP1,6,5,-1,20,11,NO
ANNV,0,93,93,-100,11,NO
VLDE,2,0,-2,Infinity,16,NO
L3AP,12,46,34,-73.91304348,13,NO
5LCH,6,92,86,-93.47826087,11,NO
YVGA,1,73,72,-98.63013699,17,NO
CIAW,21,92,71,-77.17391304,10,NO
JQTM,0,60,60,-100,15,NO
ALNY,2,91,89,-97.8021978,14,NO
WTKH,7,99,92,-92.92929293,12,NO
HKPE,1,0,-1,Infinity,12,NO
1ROG,16,80,64,-80,10,NO
JWUI,33,3,-30,1000,14,NO
K2KI,5,12,7,-58.33333333,16,NO
3I10,14,55,41,-74.54545455,16,NO
BW5P,0,59,59,-100,10,NO
DBLL,5,98,93,-94.89795918,10,NO
OHBR,6,77,71,-92.20779221,16,NO
UUYC,2,11,9,-81.81818182,10,NO
3I10,13,55,42,-76.36363636,13,NO
0F2E,19,93,74,-79.56989247,16,NO
XCCN,5,14,9,-64.28571429,12,NO
R4NX,27,30,3,-10,17,NO
OHBR,3,77,74,-96.1038961,11,NO
UUYC,1,11,10,-90.90909091,15,NO
Y0LZ,3,22,19,-86.36363636,11,NO
UXWV,3,74,71,-95.94594595,9,NO
XCCN,4,14,10,-71.42857143,10,NO
L3AP,15,46,31,-67.39130435,16,NO
3G3Y,5,0,-5,Infinity,11,NO
3PMW,3,73,70,-95.89041096,13,NO
SWDN,14,7,-7,100,15,NO
OKIB,0,59,59,-100,11,NO
UBJP,0,59,59,-100,9,NO
ALNY,4,91,87,-95.6043956,12,NO
2TRU,0,101,101,-100,16,NO
GARC,1,46,45,-97.82608696,13,NO
REZR,9,69,60,-86.95652174,11,NO
SKGG,9,34,25,-73.52941176,10,NO
5LCH,7,92,85,-92.39130435,11,NO
B5YG,0,0,0,NaN,9,NO
1ROG,12,80,68,-85,17,NO
5T3E,0,34,34,-100,11,NO
GHRC,3,82,79,-96.34146341,17,NO
REZR,6,69,63,-91.30434783,13,NO
LJU5,13,11,-2,18.18181818,12,NO
DBWM,1,14,13,-92.85714286,17,NO
AXTV,18,6,-12,200,9,NO
LOL4,10,47,37,-78.72340426,17,NO
0AAH,2,49,47,-95.91836735,10,NO
SUR1,0,27,27,-100,16,NO
1PZ2,5,25,20,-80,13,NO
11H1,12,94,82,-87.23404255,15,NO
J1IP,8,68,60,-88.23529412,10,NO
GZUU,0,45,45,-100,10,NO
1ZNS,0,24,24,-100,9,NO
XMSH,13,65,52,-80,9,NO
